"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","Industry","Summary Quote",
"SHOS","Sears Hometown and Outlet Stores, Inc.","18.76","426788799.36","n/a","n/a","Consumer Services","Department/Specialty Retail Stores","http://www.nasdaq.com/symbol/shos",
"SGEN","Seattle Genetics, Inc.","42.23","5213203592.33","n/a","2001","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/sgen",
"SNFCA","Security National Financial Corporation","4.63","60996342.28","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/snfca",
"SEIC","SEI Investments Company","36.16","6066398238.08","n/a","1981","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/seic",
"SLCT","Select Bancorp, Inc.","7.3999","83971608.4332","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/slct",
"SCSS","Select Comfort Corporation","21.33","1146338190","n/a","1998","Consumer Durables","Home Furnishings","http://www.nasdaq.com/symbol/scss",
"SLTC","Selectica, Inc.","5.74","37161138.84","n/a","2000","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/sltc",
"SIGI","Selective Insurance Group, Inc.","23.68","1334934733.44","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/sigi",
"LEDS","SemiLEDS Corporation","0.75","21318369.75","n/a","2010","Technology","Semiconductors","http://www.nasdaq.com/symbol/leds",
"SMLR","Semler Scientific, Inc.","3.34","15724776.78","n/a","2014","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","http://www.nasdaq.com/symbol/smlr",
"SMTC","Semtech Corporation","23.465","1578700139.38","n/a","n/a","Technology","Semiconductors","http://www.nasdaq.com/symbol/smtc",
"SENEA","Seneca Foods Corp.","29.9","322959258.7","n/a","n/a","Consumer Non-Durables","Packaged Foods","http://www.nasdaq.com/symbol/senea",
"SENEB","Seneca Foods Corp.","30.5","329440046.5","n/a","n/a","Consumer Non-Durables","Packaged Foods","http://www.nasdaq.com/symbol/seneb",
"SNMX","Senomyx, Inc.","7.76","332750833.12","n/a","2004","Health Care","Biotechnology: Commercial Physical & Biological Resarch","http://www.nasdaq.com/symbol/snmx",
"SQNM","Sequenom, Inc.","3.895","454436699.95","n/a","2000","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/sqnm",
"SQBG","Sequential Brands Group, Inc.","13.02","334622124.48","n/a","n/a","Consumer Non-Durables","Apparel","http://www.nasdaq.com/symbol/sqbg",
"SREV","ServiceSource International, Inc.","3.41","283775743.13","n/a","2011","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/srev",
"SFBS","ServisFirst Bancshares, Inc.","29.88","739513147.68","n/a","2014","Finance","Major Banks","http://www.nasdaq.com/symbol/sfbs",
"SEV","Sevcon, Inc.","7.04","25166345.6","n/a","n/a","Energy","Industrial Machinery/Components","http://www.nasdaq.com/symbol/sev",
"SEVRR","Sevcon, Inc.","0.75","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/sevrr",
"SVBI","Severn Bancorp Inc","4.53","45605226.87","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/svbi",
"SFXE","SFX Entertainment, Inc.","6.63","591637259.07","n/a","2013","Consumer Services","Services-Misc. Amusement & Recreation","http://www.nasdaq.com/symbol/sfxe",
"SGOC","SGOCO Group, Ltd","1.49","26552330.44","n/a","2010","Technology","Radio And Television Broadcasting And Communications Equipment","http://www.nasdaq.com/symbol/sgoc",
"GAME","Shanda Games Limited","6.54","404716912.8","61883320","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/game",
"SMED","Sharps Compliance Corp","4.64","70844174.24","n/a","n/a","Basic Industries","Environmental Services","http://www.nasdaq.com/symbol/smed",
"SHEN","Shenandoah Telecommunications Co","27.7","667932870","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/shen",
"SHLO","Shiloh Industries, Inc.","16.59","285261466.56","n/a","1993","Capital Goods","Industrial Specialties","http://www.nasdaq.com/symbol/shlo",
"SHPG","Shire plc","242.61","7323939307.98","30188118","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/shpg",
"SCVL","Shoe Carnival, Inc.","19.95","409364064.9","n/a","1993","Consumer Services","Clothing/Shoe/Accessory Stores","http://www.nasdaq.com/symbol/scvl",
"SHBI","Shore Bancshares Inc","8.77","74325250.11","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/shbi",
"SHOR","ShoreTel, Inc.","6.61","413284882.68","n/a","2007","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/shor",
"SFLY","Shutterfly, Inc.","48.89","1881691422.52","n/a","2006","Miscellaneous","Other Consumer Services","http://www.nasdaq.com/symbol/sfly",
"SIFI","SI Financial Group, Inc.","11.05","141509040.4","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/sifi",
"SIEB","Siebert Financial Corp.","2.14","47262169.64","n/a","n/a","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/sieb",
"BSRR","Sierra Bancorp","16","223524256","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/bsrr",
"SWIR","Sierra Wireless, Inc.","23.52","741132275.52","n/a","n/a","Technology","Radio And Television Broadcasting And Communications Equipment","http://www.nasdaq.com/symbol/swir",
"SIFY","Sify Technologies Limited","2","50194550","25097275","n/a","Technology","Computer Software: Programming, Data Processing","http://www.nasdaq.com/symbol/sify",
"SIGA","SIGA Technologies Inc.","1.32","70625670.72","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/siga",
"SIGM","Sigma Designs, Inc.","4.57","157547656.11","n/a","1986","Technology","Semiconductors","http://www.nasdaq.com/symbol/sigm",
"SIAL","Sigma-Aldrich Corporation","102.68","12216335236.36","n/a","n/a","Consumer Durables","Specialty Chemicals","http://www.nasdaq.com/symbol/sial",
"SGMA","SigmaTron International, Inc.","11.41","46042966.97","n/a","1994","Technology","Electrical Products","http://www.nasdaq.com/symbol/sgma",
"SGNL","Signal Genetics, Inc.","5.2","19669670.8","n/a","2014","Health Care","Medical Specialities","http://www.nasdaq.com/symbol/sgnl",
"SBNY","Signature Bank","114.06","5463352297.98","n/a","2004","Finance","Major Banks","http://www.nasdaq.com/symbol/sbny",
"SBNYW","Signature Bank","84.77","0","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/sbnyw",
"SLGN","Silgan Holdings Inc.","49.55","3141968324.35","n/a","1997","Consumer Durables","Containers/Packaging","http://www.nasdaq.com/symbol/slgn",
"SILC","Silicom Ltd","27.03","194143326.39","n/a","n/a","Technology","Computer Communications Equipment","http://www.nasdaq.com/symbol/silc",
"SGI","Silicon Graphics International Corp","8.99","310666845.65","n/a","n/a","Technology","Computer Manufacturing","http://www.nasdaq.com/symbol/sgi",
"SIMG","Silicon Image, Inc.","4.9","383374035.1","n/a","1999","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/simg",
"SLAB","Silicon Laboratories, Inc.","42.31","1837162438.01","n/a","2000","Technology","Semiconductors","http://www.nasdaq.com/symbol/slab",
"SIMO","Silicon Motion Technology Corporation","27.03","908057767.26","33594442","2005","Technology","Semiconductors","http://www.nasdaq.com/symbol/simo",
"SPIL","Siliconware Precision Industries Company, Ltd.","7.14","389022878.58","54484997","n/a","Technology","Semiconductors","http://www.nasdaq.com/symbol/spil",
"EAGL","Silver Eagle Acquisition Corp.","9.78","397312500","n/a","2013","Finance","Business Services","http://www.nasdaq.com/symbol/eagl",
"EAGLU","Silver Eagle Acquisition Corp.","10.3","418437500","n/a","2013","Finance","Business Services","http://www.nasdaq.com/symbol/eaglu",
"EAGLW","Silver Eagle Acquisition Corp.","0.62","0","n/a","2013","Finance","Business Services","http://www.nasdaq.com/symbol/eaglw",
"SSRI","Silver Standard Resources Inc.","9.45","763129401.3","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/ssri",
"SAMG","Silvercrest Asset Management Group Inc.","16.41","123473287.11","n/a","2013","Finance","Investment Managers","http://www.nasdaq.com/symbol/samg",
"SFNC","Simmons First National Corporation","38.48","628577303.12","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/sfnc",
"SMPL","Simplicity Bancorp Inc.","16.23","120061846.98","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/smpl",
"SLP","Simulations Plus, Inc.","6.74","110150498.96","n/a","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/slp",
"SINA","Sina Corporation","49.13","3243679480.27","n/a","n/a","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/sina",
"SBGI","Sinclair Broadcast Group, Inc.","29.01","2826944577.45","n/a","1995","Consumer Services","Broadcasting","http://www.nasdaq.com/symbol/sbgi",
"SCOK","SinoCoking Coal and Coke Chemical Industries, Inc","2.29","48367941.88","n/a","n/a","Basic Industries","Steel/Iron Ore","http://www.nasdaq.com/symbol/scok",
"SINO","Sino-Global Shipping America, Ltd.","1.5","7655761.5","n/a","n/a","Transportation","Oil Refining/Marketing","http://www.nasdaq.com/symbol/sino",
"SVA","Sinovac Biotech, Ltd.","5.61","312461634.21","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/sva",
"SIRI","Sirius XM Holdings Inc.","3.55","20135162267.25","n/a","n/a","Consumer Services","Broadcasting","http://www.nasdaq.com/symbol/siri",
"SIRO","Sirona Dental Systems, Inc.","79.65","4600885395.6","n/a","n/a","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/siro",
"SZMK","Sizmek Inc.","8.97","272674589.85","n/a","n/a","Consumer Services","Advertising","http://www.nasdaq.com/symbol/szmk",
"SKUL","Skullcandy, Inc.","7.66","215143984.12","n/a","2011","Consumer Non-Durables","Consumer Electronics/Appliances","http://www.nasdaq.com/symbol/skul",
"MOBI","Sky-mobi Limited","6.71","89244107.15","13300165","2010","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/mobi",
"SPU","SkyPeople Fruit Juice, Inc.","1.3","34659948.7","n/a","n/a","Consumer Non-Durables","Packaged Foods","http://www.nasdaq.com/symbol/spu",
"SKBI","Skystar Bio-Pharmaceutical Company","5.6","42586880","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/skbi",
"SKYW","SkyWest, Inc.","9.39","480080830.41","n/a","1986","Transportation","Air Freight/Delivery Services","http://www.nasdaq.com/symbol/skyw",
"SWKS","Skyworks Solutions, Inc.","54.39","10308332302.38","n/a","n/a","Technology","Semiconductors","http://www.nasdaq.com/symbol/swks",
"ISM","SLM Corporation","24.28","0","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/ism",
"JSM","SLM Corporation","22.04","0","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/jsm",
"OSM","SLM Corporation","24.59","0","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/osm",
"SLM","SLM Corporation","8.86","3747217195.08","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/slm",
"SLMAP","SLM Corporation","49.03","161799000","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/slmap",
"SLMBP","SLM Corporation","76.05","304200000","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/slmbp",
"SMT","SMART Technologies Inc.","1.625","198238644.5","n/a","n/a","Technology","Computer peripheral equipment","http://www.nasdaq.com/symbol/smt",
"SPRO","SmartPros Ltd.","2.02","9462570.82","n/a","n/a","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/spro",
"SWHC","Smith & Wesson Holding Corporation","12.92","689889743.88","n/a","n/a","Capital Goods","Ordnance And Accessories","http://www.nasdaq.com/symbol/swhc",
"SMSI","Smith Micro Software, Inc.","1.02","39014399.22","n/a","1995","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/smsi",
"SMTX","SMTC Corporation","1.67","27416850.92","n/a","2000","Technology","Electrical Products","http://www.nasdaq.com/symbol/smtx",
"SMTP","SMTP, Inc.","6.395","32076878.745","n/a","n/a","Technology","Advertising","http://www.nasdaq.com/symbol/smtp",
"LNCE","Snyder&#39;s-Lance, Inc.","26.76","1879712768.52","n/a","n/a","Consumer Non-Durables","Specialty Foods","http://www.nasdaq.com/symbol/lnce",
"SODA","SodaStream International Ltd.","32.32","675002682.88","n/a","2010","Consumer Durables","Consumer Electronics/Appliances","http://www.nasdaq.com/symbol/soda",
"SOHU","Sohu.com Inc.","58.32","2243976365.52","n/a","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/sohu",
"SLRC","Solar Capital Ltd.","19.72","837412994.64","n/a","2010","n/a","n/a","http://www.nasdaq.com/symbol/slrc",
"SUNS","Solar Senior Capital Ltd.","16.13","186032370.95","n/a","2011","n/a","n/a","http://www.nasdaq.com/symbol/suns",
"SCTY","SolarCity Corporation","71.81","6656187458.31","n/a","2012","Basic Industries","Engineering & Construction","http://www.nasdaq.com/symbol/scty",
"SZYM","Solazyme, Inc.","9.15","720088676.4","n/a","2011","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/szym",
"SONC","Sonic Corp.","21.58","1166961288.48","n/a","1991","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/sonc",
"SOFO","Sonic Foundry, Inc.","10.53","44687119.23","n/a","n/a","Technology","Radio And Television Broadcasting And Communications Equipment","http://www.nasdaq.com/symbol/sofo",
"SONS","Sonus Networks, Inc.","3.69","910675000.17","n/a","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/sons",
"SPHS","Sophiris Bio, Inc.","2.71","45649234.56","n/a","2013","n/a","n/a","http://www.nasdaq.com/symbol/sphs",
"SORL","SORL Auto Parts, Inc.","3.83","73937847.43","n/a","n/a","Capital Goods","Auto Parts:O.E.M.","http://www.nasdaq.com/symbol/sorl",
"SRNE","Sorrento Therapeutics, Inc.","5.74","163778559","n/a","n/a","Health Care","Biotechnology: Commercial Physical & Biological Resarch","http://www.nasdaq.com/symbol/srne",
"SOHO","Sotherly Hotels Inc.","8.15","84382467.55","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/soho",
"SOHOL","Sotherly Hotels LP","26.65","0","n/a","n/a","Consumer Services","Hotels/Resorts","http://www.nasdaq.com/symbol/sohol",
"SFBC","Sound Financial Bancorp, Inc.","18.04","45154751.4","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/sfbc",
"SSB","South State Corporation","57.15","1379247412.95","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ssb",
"SOCB","Southcoast Financial Corporation","7.189","50992525.948","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/socb",
"SFST","Southern First Bancshares, Inc.","14.02","67709786.28","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/sfst",
"SMBC","Southern Missouri Bancorp, Inc.","34.8","115248552","n/a","n/a","Finance","Banks","http://www.nasdaq.com/symbol/smbc",
"SONA","Southern National Bancorp of Virginia, Inc.","10.44","121193909.28","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/sona",
"SBSI","Southside Bancshares, Inc.","30.22","569514575.96","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/sbsi",
"OKSB","Southwest Bancorp, Inc.","15.62","309173845.2","n/a","1993","Finance","Major Banks","http://www.nasdaq.com/symbol/oksb",
"SPBC","SP Bancorp, Inc.","29","46467077","n/a","2010","Finance","Savings Institutions","http://www.nasdaq.com/symbol/spbc",
"SP","SP Plus Corporation","21.92","482167181.76","n/a","n/a","Consumer Services","Rental/Leasing Companies","http://www.nasdaq.com/symbol/sp",
"SPAN","Span-America Medical Systems, Inc.","19.6","58055337.2","n/a","1983","Health Care","Industrial Specialties","http://www.nasdaq.com/symbol/span",
"SBSA","Spanish Broadcasting System, Inc.","4.87","31690765.28","n/a","1999","Consumer Services","Broadcasting","http://www.nasdaq.com/symbol/sbsa",
"SGRP","SPAR Group, Inc.","1.4","28915040","n/a","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/sgrp",
"SPKE","Spark Energy, Inc.","17.5","240625000","n/a","2014","Public Utilities","Power Generation","http://www.nasdaq.com/symbol/spke",
"SPAR","Spartan Motors, Inc.","4.95","169657879.05","n/a","n/a","Capital Goods","Auto Manufacturing","http://www.nasdaq.com/symbol/spar",
"SPTN","SpartanNash Company","20.86","786852821.58","n/a","n/a","Consumer Non-Durables","Food Distributors","http://www.nasdaq.com/symbol/sptn",
"SPPI","Spectrum Pharmaceuticals, Inc.","8.04","528484926.24","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/sppi",
"SPDC","Speed Commerce, Inc.","2.91","190413024.39","n/a","n/a","Technology","Retail: Computer Software & Peripheral Equipment","http://www.nasdaq.com/symbol/spdc",
"ANY","Sphere 3D Corp","6.1828","145685106.1848","n/a","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/any",
"SPEX","Spherix Incorporated","1.63","45291876.01","n/a","n/a","Miscellaneous","Multi-Sector Companies","http://www.nasdaq.com/symbol/spex",
"SAVE","Spirit Airlines, Inc.","69.26","5038436026.44","n/a","2011","Transportation","Air Freight/Delivery Services","http://www.nasdaq.com/symbol/save",
"SPLK","Splunk Inc.","42.75","5068841850","n/a","2012","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/splk",
"SPOK","Spok Holdings, Inc.","14.9","322968451.5","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/spok",
"SPCHA","Sport Chalet, Inc.","1.181","16758757.291","n/a","n/a","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/spcha",
"SPCHB","Sport Chalet, Inc.","1.16","16460760.76","n/a","n/a","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/spchb",
"SPWH","Sportsman&#39;s Warehouse Holdings, Inc.","6.05","253000321.75","n/a","2014","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/spwh",
"SFM","Sprouts Farmers Market, Inc.","29.5","4420777281.5","n/a","2013","Consumer Services","Food Chains","http://www.nasdaq.com/symbol/sfm",
"SPSC","SPS Commerce, Inc.","53.61","870345376.38","n/a","2010","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/spsc",
"SQBK","Square 1 Financial, Inc.","18.97","544000451.54","n/a","2014","Finance","Major Banks","http://www.nasdaq.com/symbol/sqbk",
"SSNC","SS&C Technologies Holdings, Inc.","44.29","3698383833.48","n/a","2010","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/ssnc",
"STAA","STAAR Surgical Company","11.61","448068561.3","n/a","n/a","Health Care","Ophthalmic Goods","http://www.nasdaq.com/symbol/staa",
"STMP","Stamps.com Inc.","32.38","514037777.94","n/a","1999","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/stmp",
"STLY","Stanley Furniture Company, Inc.","2.58","38410663.32","n/a","n/a","Consumer Durables","Home Furnishings","http://www.nasdaq.com/symbol/stly",
"SPLS","Staples, Inc.","11.49","7429655837.43","n/a","1989","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/spls",
"SBLK","Star Bulk Carriers Corp.","12.67","1059186267.23","n/a","n/a","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/sblk",
"SBUX","Starbucks Corporation","76.91","57774792000","n/a","1992","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/sbux",
"STRZA","Starz","28.99","3104283466.18","n/a","n/a","Consumer Services","Television Services","http://www.nasdaq.com/symbol/strza",
"STRZB","Starz","27.8","2976856859.6","n/a","n/a","Consumer Services","Television Services","http://www.nasdaq.com/symbol/strzb",
"STFC","State Auto Financial Corporation","21.23","869224433.22","n/a","1991","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/stfc",
"STBZ","State Bank Financial Corporation.","16.56","533350321.2","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/stbz",
"SIBC","State Investors Bancorp, Inc.","16.25","37801058.75","n/a","2011","Finance","Savings Institutions","http://www.nasdaq.com/symbol/sibc",
"GASS","StealthGas, Inc.","10.25","410021340.5","n/a","2005","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/gass",
"STLD","Steel Dynamics, Inc.","22.11","5307285350.73","n/a","1996","Basic Industries","Steel/Iron Ore","http://www.nasdaq.com/symbol/stld",
"SMRT","Stein Mart, Inc.","13.3","594850785.9","n/a","1992","Consumer Services","Clothing/Shoe/Accessory Stores","http://www.nasdaq.com/symbol/smrt",
"STNR","Steiner Leisure Limited","41.27","576491839.49","n/a","1996","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/stnr",
"STEM","StemCells, Inc.","1.55","106388552.8","n/a","1992","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/stem",
"STML","Stemline Therapeutics, Inc.","11.34","150189590.88","n/a","2013","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/stml",
"STXS","Stereotaxis, Inc.","2.99","60575597.03","n/a","2004","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","http://www.nasdaq.com/symbol/stxs",
"SRCL","Stericycle, Inc.","118.62","10060195057.74","n/a","1996","Basic Industries","Environmental Services","http://www.nasdaq.com/symbol/srcl",
"STRL","Sterling Construction Company Inc","9.01","169463584.89","n/a","n/a","Basic Industries","Military/Government/Technical","http://www.nasdaq.com/symbol/strl",
"SHOO","Steven Madden, Ltd.","33.1","2160233435","n/a","1993","Consumer Non-Durables","Shoe Manufacturing","http://www.nasdaq.com/symbol/shoo",
"SSFN","Stewardship Financial Corp","4.4","26517330.4","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ssfn",
"STCK","Stock Building Supply Holdings, Inc.","15","392565840","n/a","2013","Consumer Services","RETAIL: Building Materials","http://www.nasdaq.com/symbol/stck",
"SYBT","Stock Yards Bancorp, Inc.","29.56","433941627.68","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/sybt",
"BANX","StoneCastle Financial Corp","25.0001","117450744.8011","n/a","2013","n/a","n/a","http://www.nasdaq.com/symbol/banx",
"SGBK","Stonegate Bank","25.74","259150320","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/sgbk",
"SSYS","Stratasys, Ltd.","109.24","5400388640","n/a","1994","Technology","Computer peripheral equipment","http://www.nasdaq.com/symbol/ssys",
"STRT","Strattec Security Corporation","69","239274750","n/a","n/a","Capital Goods","Auto Parts:O.E.M.","http://www.nasdaq.com/symbol/strt",
"STRS","Stratus Properties, Inc.","15.49","124374677.97","n/a","n/a","Consumer Services","Homebuilding","http://www.nasdaq.com/symbol/strs",
"STRA","Strayer Education, Inc.","58.88","642136035.84","n/a","1996","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/stra",
"STRM","Streamline Health Solutions, Inc.","4.52","82166612.08","n/a","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/strm",
"STB","Student Transportation Inc","6.549","542365579.401","n/a","n/a","Transportation","Other Transportation","http://www.nasdaq.com/symbol/stb",
"SCMP","Sucampo Pharmaceuticals, Inc.","6.97","308728476.03","n/a","2007","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/scmp",
"SUBK","Suffolk Bancorp","20.86","243083624.28","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/subk",
"SUMR","Summer Infant, Inc.","3.78","68010534.9","n/a","n/a","Consumer Durables","Miscellaneous manufacturing industries","http://www.nasdaq.com/symbol/sumr",
"SMMF","Summit Financial Group, Inc.","10.0497","74942843.9334","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/smmf",
"SSBI","Summit State Bank","12.81","60880626.66","n/a","2006","n/a","n/a","http://www.nasdaq.com/symbol/ssbi",
"SNBC","Sun Bancorp, Inc.","18.84","328187430.6","n/a","n/a","Finance","Commercial Banks","http://www.nasdaq.com/symbol/snbc",
"SNHY","Sun Hydraulics Corporation","38.66","1022732632.38","n/a","1997","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/snhy",
"SEMI","SunEdison Semiconductor Limited","16.5","684851887.5","n/a","2014","Technology","Semiconductors","http://www.nasdaq.com/symbol/semi",
"SNSS","Sunesis Pharmaceuticals, Inc.","7.33","443046992.09","n/a","2005","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/snss",
"GOMO","Sungy Mobile Limited","10.91","364450110.13","n/a","2013","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/gomo",
"STKL","SunOpta, Inc.","13.52","904621347.76","n/a","n/a","Consumer Services","Farming/Seeds/Milling","http://www.nasdaq.com/symbol/stkl",
"SPWR","SunPower Corporation","35.79","4693222583.28","n/a","2005","Technology","Semiconductors","http://www.nasdaq.com/symbol/spwr",
"SBCP","Sunshine Bancorp, Inc.","11.882","50284624","n/a","2014","Finance","Savings Institutions","http://www.nasdaq.com/symbol/sbcp",
"SSH","Sunshine Heart Inc","5.32","89897939.88","n/a","n/a","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","http://www.nasdaq.com/symbol/ssh",
"SMCI","Super Micro Computer, Inc.","25.32","1137653983.44","n/a","2007","Technology","Computer Manufacturing","http://www.nasdaq.com/symbol/smci",
"SPCB","SuperCom, Ltd.","11.04","146656949.76","n/a","n/a","Technology","Semiconductors","http://www.nasdaq.com/symbol/spcb",
"SCON","Superconductor Technologies Inc.","2.91","38177302.68","n/a","1993","Technology","Radio And Television Broadcasting And Communications Equipment","http://www.nasdaq.com/symbol/scon",
"SGC","Superior Uniform Group, Inc.","22","146090736","n/a","n/a","Consumer Non-Durables","Apparel","http://www.nasdaq.com/symbol/sgc",
"SUPN","Supernus Pharmaceuticals, Inc.","9","386292384","n/a","2012","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/supn",
"SPPR","Supertel Hospitality, Inc.","2.17","6295764.58","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/sppr",
"SPPRO","Supertel Hospitality, Inc.","18.5","6151250","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/sppro",
"SPPRP","Supertel Hospitality, Inc.","7.966","6398848.82","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/spprp",
"SPRT","support.com, Inc.","2.49","134315348.43","n/a","2000","Technology","EDP Services","http://www.nasdaq.com/symbol/sprt",
"SCAI","Surgical Care Affiliates, Inc.","28.86","1104873065.4","n/a","2013","Health Care","Medical Specialities","http://www.nasdaq.com/symbol/scai",
"SRDX","SurModics, Inc.","20.17","274246326.48","n/a","1998","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/srdx",
"SUSQ","Susquehanna Bancshares, Inc.","10.12","1899584284.84","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/susq",
"SBBX","Sussex Bancorp","9.7","45249103.2","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/sbbx",
"SUTR","Sutor Technology Group Limited","0.8999","37491119.9571","n/a","n/a","Capital Goods","Steel/Iron Ore","http://www.nasdaq.com/symbol/sutr",
"STRN","Sutron Corporation","5.038","25522553.342","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/strn",
"SIVB","SVB Financial Group","106.53","5404488482.4","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/sivb",
"SIVBO","SVB Financial Group","25.68","0","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/sivbo",
